user_id,churn_probability,risk_level
user_7513af3f,1.0,High Risk
user_752ca3df,1.0,High Risk
user_752cb5b5,1.0,High Risk
user_75322c7d,0.9832704755810631,High Risk
user_75380561,1.0,High Risk
user_753ab47b,0.996129633691599,High Risk
user_7544fbae,1.0,High Risk
user_7548c64b,0.9925221168617895,High Risk
user_7554d394,1.0,High Risk
user_75662a1a,1.0,High Risk
user_756caad3,1.0,High Risk
user_75736ea3,1.0,High Risk
user_757996d1,0.9697888487358867,High Risk
user_757c2b70,0.9892844631512665,High Risk
user_75803197,0.977565954937228,High Risk
user_7587cdb6,1.0,High Risk
user_759325c9,0.00205468379927669,Low Risk
user_759995d9,0.8890849129073647,High Risk
user_75a34a00,1.0,High Risk
user_75a5b38b,1.0,High Risk
user_75b2949a,1.0,High Risk
user_75bda82e,1.0,High Risk
user_75d30c6e,0.9788138947640357,High Risk
user_75e8ffb3,1.0,High Risk
user_75f4e384,1.0,High Risk
user_75f95ba8,1.0,High Risk
user_75f96807,1.0,High Risk
user_760124a7,1.0,High Risk
user_7607e3f9,1.0,High Risk
user_7607ec72,1.0,High Risk
user_760a9096,1.0,High Risk
user_760f629d,0.9651450259557027,High Risk
user_7622b3b4,1.0,High Risk
user_762e7a77,0.996129633691599,High Risk
user_76387933,1.0,High Risk
user_763ae846,1.0,High Risk
user_76423470,1.0,High Risk
user_7644daf9,1.0,High Risk
user_764ccbf0,1.0,High Risk
user_764d7c0b,1.0,High Risk
user_76650f12,1.0,High Risk
user_766d4314,0.9887506367786638,High Risk
user_7676eaf7,1.0,High Risk
user_7677c0f6,1.0,High Risk
user_7679bb52,1.0,High Risk
user_767defa7,0.948179262922458,High Risk
user_767f656a,1.0,High Risk
user_7681d229,1.0,High Risk
user_768764ca,1.0,High Risk
user_768b31f7,1.0,High Risk
user_768f8044,1.0,High Risk
user_769a572d,1.0,High Risk
user_76a07957,1.0,High Risk
user_76aaa1d7,1.0,High Risk
user_76ad49d9,0.9914963855421687,High Risk
user_76b03914,0.9835251455110766,High Risk
user_76b1cf1f,0.9988824321114717,High Risk
user_76c5b8e7,1.0,High Risk
user_76ccb420,0.9020897176880935,High Risk
user_76ce04e7,1.0,High Risk
user_76d681cc,1.0,High Risk
user_76d72a50,1.0,High Risk
user_76da845b,1.0,High Risk
user_76e17f06,0.9921490545050057,High Risk
user_76e46936,1.0,High Risk
user_76f3cbd5,1.0,High Risk
user_770617e9,0.0008905524006195146,Low Risk
user_770eff08,1.0,High Risk
user_7727e8f3,1.0,High Risk
user_772fc599,1.0,High Risk
user_77305b6f,1.0,High Risk
user_7737b873,1.0,High Risk
user_773825c4,1.0,High Risk
user_773a30a9,1.0,High Risk
user_7747fed2,1.0,High Risk
user_774a2e86,0.993697088765851,High Risk
user_775423da,1.0,High Risk
user_77584c0e,1.0,High Risk
user_775ada1b,1.0,High Risk
user_775e3940,1.0,High Risk
user_7762d98b,1.0,High Risk
user_77659d18,1.0,High Risk
user_7771f9ce,1.0,High Risk
user_77776f43,0.9816559343822924,High Risk
user_77783274,0.994028259582029,High Risk
user_778769f7,1.0,High Risk
user_7789d209,1.0,High Risk
user_778d17dc,1.0,High Risk
user_778f4a66,1.0,High Risk
user_77ad6721,1.0,High Risk
user_77ba968c,1.0,High Risk
user_77be96db,1.0,High Risk
user_77c87a07,0.9797041818119095,High Risk
user_77cf08db,1.0,High Risk
user_77d4e8db,1.0,High Risk
user_77d803e7,1.0,High Risk
user_77dafde5,1.0,High Risk
user_77df9ea6,0.9597074660778165,High Risk
user_77e0e796,1.0,High Risk
user_77e72249,1.0,High Risk
user_77f0d2e3,1.0,High Risk
user_77f66e37,1.0,High Risk
user_77fcf735,0.0618169837320812,Low Risk
user_78005003,1.0,High Risk
user_78063e6e,1.0,High Risk
user_7814f7a5,0.9924392072844135,High Risk
user_7816a7e4,0.9205689064839012,High Risk
user_782f1dc4,1.0,High Risk
user_783097ef,0.9938114861902675,High Risk
user_7838da8f,1.0,High Risk
user_78449251,1.0,High Risk
user_78450931,1.0,High Risk
user_784a07db,0.0018416099161306433,Low Risk
user_784b0d4d,1.0,High Risk
user_784df737,1.0,High Risk
user_7853ab15,1.0,High Risk
user_785600ba,1.0,High Risk
user_785ac4f2,0.9838273942047777,High Risk
user_78643e11,1.0,High Risk
user_7875c8d9,1.0,High Risk
user_787c7107,1.0,High Risk
user_787de977,1.0,High Risk
user_7888a6e6,1.0,High Risk
user_788cf672,1.0,High Risk
user_78953543,1.0,High Risk
user_78985e43,1.0,High Risk
user_789902a5,0.0012380353051070856,Low Risk
user_78b170d7,0.9907828222881989,High Risk
user_78b62520,0.9836007490403941,High Risk
user_78b9b496,1.0,High Risk
user_78b9d45e,1.0,High Risk
user_78bc7a09,1.0,High Risk
user_78c04de3,0.9294042481790105,High Risk
user_78c1ef61,0.8766158057776974,High Risk
user_78c74625,0.9660170206064965,High Risk
user_78ce0d18,1.0,High Risk
user_78cedbf2,0.9614365083453649,High Risk
user_78de60a5,1.0,High Risk
user_78e5bcf6,0.9929108075532342,High Risk
user_78ee39a7,0.0,
user_78fac29d,1.0,High Risk
user_78fc9beb,1.0,High Risk
user_78ff0907,0.9988824321114717,High Risk
user_78ff4ba8,1.0,High Risk
user_790b91da,1.0,High Risk
user_79181c64,1.0,High Risk
user_791aca0f,0.0,
user_791cd3d0,1.0,High Risk
user_7929ce20,1.0,High Risk
user_7931d96a,1.0,High Risk
user_7938beb5,0.9772929795809727,High Risk
user_794220a7,1.0,High Risk
user_794843e1,1.0,High Risk
user_794cb1bf,1.0,High Risk
user_794e6033,0.9905674692106833,High Risk
user_7953dbcf,1.0,High Risk
user_795521a1,1.0,High Risk
user_79556840,1.0,High Risk
user_795ab982,1.0,High Risk
user_795e4b97,1.0,High Risk
user_796a3468,0.9471485754307054,High Risk
user_796a3ac5,1.0,High Risk
user_797c71d9,1.0,High Risk
user_79806b9f,1.0,High Risk
user_7983b6d0,1.0,High Risk
user_7991ec6e,0.9988824321114717,High Risk
user_79936cd7,0.976933407651941,High Risk
user_7996f090,0.9907406258944758,High Risk
user_79a7661e,1.0,High Risk
user_79a9bc3e,1.0,High Risk
user_79b28d46,1.0,High Risk
user_79bd0c38,1.0,High Risk
user_79bea40f,1.0,High Risk
user_79c39474,1.0,High Risk
user_79d9ae40,1.0,High Risk
user_79e18326,1.0,High Risk
user_79e45774,0.9273267716161172,High Risk
user_79eaf8f3,1.0,High Risk
user_7a044837,0.9914963855421687,High Risk
user_7a137a9e,1.0,High Risk
user_7a16353b,1.0,High Risk
user_7a165093,1.0,High Risk
user_7a1767a1,1.0,High Risk
user_7a1a3ba0,0.996129633691599,High Risk
user_7a1d0091,1.0,High Risk
user_7a1fbce9,0.9963764246842592,High Risk
user_7a2deafe,1.0,High Risk
user_7a3e85ac,1.0,High Risk
user_7a409483,1.0,High Risk
user_7a41422a,1.0,High Risk
user_7a418436,1.0,High Risk
user_7a4fe77a,1.0,High Risk
user_7a5477cf,1.0,High Risk
user_7a5ae44d,1.0,High Risk
user_7a5bb26c,1.0,High Risk
user_7a5e8632,1.0,High Risk
user_7a60c23a,1.0,High Risk
user_7a615ea0,1.0,High Risk
user_7a64680d,1.0,High Risk
user_7a6b590a,1.0,High Risk
user_7a6e838c,0.9781702536267963,High Risk
user_7a7ac334,1.0,High Risk
user_7a7b0a46,1.0,High Risk
user_7a7f68fb,1.0,High Risk
user_7a8021d6,1.0,High Risk
user_7a80d216,0.9960397261811244,High Risk
user_7a83fb38,1.0,High Risk
user_7a8dbb1f,1.0,High Risk
user_7a99ca9f,1.0,High Risk
user_7aa835b9,0.9931020328381548,High Risk
user_7aac55ed,1.0,High Risk
user_7ab595c5,1.0,High Risk
user_7ab7ffa8,1.0,High Risk
user_7abe7af0,1.0,High Risk
user_7ac0c908,1.0,High Risk
user_7acc104c,0.0,
user_7acd3bdf,1.0,High Risk
user_7ad9d984,1.0,High Risk
user_7adcf8f0,0.0013850318542759671,Low Risk
user_7adda2c7,1.0,High Risk
user_7ae4cd2b,1.0,High Risk
user_7ae77906,3.2481287953678855e-05,Low Risk
user_7af784a5,1.0,High Risk
user_7af929cd,0.9487676591940002,High Risk
user_7b1170b9,0.0014743861448897882,Low Risk
user_7b1c9d90,1.0,High Risk
user_7b35b542,0.9933270303488702,High Risk
user_7b3782b1,0.0002142928447042381,Low Risk
user_7b44f00d,1.0,High Risk
user_7b4562c0,1.0,High Risk
user_7b45b6b0,1.0,High Risk
user_7b472aca,1.0,High Risk
user_7b594626,1.0,High Risk
user_7b5d0a6b,1.0,High Risk
user_7b696aea,1.0,High Risk
user_7b6983fa,1.0,High Risk
user_7b759d17,1.0,High Risk
user_7b8327e1,1.0,High Risk
user_7b85f186,1.0,High Risk
user_7b872c14,1.0,High Risk
user_7b8f323f,1.0,High Risk
user_7b92bf09,1.0,High Risk
user_7b94c796,1.0,High Risk
user_7b9d1b43,1.0,High Risk
user_7ba126cb,0.9824562143239731,High Risk
user_7ba4700a,0.9943263665594856,High Risk
user_7baa2c18,1.0,High Risk
user_7bb7d72c,1.0,High Risk
user_7bc1dfcc,1.0,High Risk
user_7bc7428d,1.0,High Risk
user_7bd2d378,1.0,High Risk
user_7bd57323,1.0,High Risk
user_7be24827,0.9960397261811244,High Risk
user_7be66ae4,1.0,High Risk
user_7bee3d51,1.0,High Risk
user_7bf0fb15,0.9687081641739381,High Risk
user_7bf7d5d8,1.0,High Risk
user_7bfc911e,0.9183357472452185,High Risk
user_7bfd6104,0.9905674692106833,High Risk
user_7c1c5f6d,1.0,High Risk
user_7c29577e,1.0,High Risk
user_7c2967b9,1.0,High Risk
user_7c2c57eb,1.0,High Risk
user_7c2d525f,1.0,High Risk
user_7c41375c,1.0,High Risk
user_7c47403f,1.0,High Risk
user_7c502ee8,1.0,High Risk
user_7c5ad45e,1.0,High Risk
user_7c6d4624,0.9739197930734949,High Risk
user_7c7be0c6,1.0,High Risk
user_7c8fbdfc,1.0,High Risk
user_7ca19a60,1.0,High Risk
user_7ca2f295,1.0,High Risk
user_7ca90dc9,1.0,High Risk
user_7cb63315,1.0,High Risk
user_7cc235b9,1.0,High Risk
user_7cc4514f,0.9918901594742614,High Risk
user_7cce1976,1.0,High Risk
user_7cd9927e,1.0,High Risk
user_7ce4a759,1.0,High Risk
user_7cf3a601,1.0,High Risk
user_7cf9795f,1.0,High Risk
user_7cfc9955,1.0,High Risk
user_7cfcf91a,1.0,High Risk
user_7d0ad1c4,1.0,High Risk
user_7d0addc9,1.0,High Risk
user_7d12f8c9,1.0,High Risk
user_7d16c074,1.0,High Risk
user_7d1eb9b1,1.0,High Risk
user_7d2482c9,0.9815669024992008,High Risk
user_7d2a343a,1.0,High Risk
user_7d33fa6d,1.0,High Risk
user_7d469747,0.9545992135085037,High Risk
user_7d4c49e6,1.0,High Risk
user_7d554dc8,1.0,High Risk
user_7d5ede8b,0.9988824321114717,High Risk
user_7d66ddf6,1.0,High Risk
user_7d67a623,4.864293267536129e-05,Low Risk
user_7d6d61ec,1.0,High Risk
user_7d7be7ca,0.9901613150967676,High Risk
user_7d81410f,0.9779778000071956,High Risk
user_7d83ff3e,0.9919003901767272,High Risk
user_7d85445b,1.0,High Risk
user_7d883a93,1.0,High Risk
user_7d886ad5,1.0,High Risk
user_7d92a1bd,0.9988824321114717,High Risk
user_7d94a63f,1.0,High Risk
user_7d974f10,0.9934785579823853,High Risk
user_7d97b851,0.9988824321114717,High Risk
user_7da0fc26,0.9539660462030929,High Risk
user_7da4416f,1.0,High Risk
user_7dbdbe40,1.0,High Risk
user_7dbe8c53,0.9934785579823853,High Risk
user_7dbf8712,1.0,High Risk
user_7dc9b33d,0.9717296538062864,High Risk
user_7dcb72ec,0.9917033031621019,High Risk
user_7ddc9e52,0.9815384974238396,High Risk
user_7de9e55b,1.0,High Risk
user_7debcc63,0.9883546261415145,High Risk
user_7df39816,1.0,High Risk
user_7dfb3251,0.0004437599431337372,Low Risk
user_7e049d92,1.0,High Risk
user_7e090a1c,1.0,High Risk
user_7e17d06d,0.0007259647224823533,Low Risk
user_7e24a7db,0.9550439519488342,High Risk
user_7e2ab009,1.0,High Risk
user_7e403d0a,1.0,High Risk
user_7e4ae749,1.0,High Risk
user_7e57bc69,1.0,High Risk
user_7e594e01,0.9151074434295507,High Risk
user_7e657ce6,1.0,High Risk
user_7e75fccc,0.9941310493929819,High Risk
user_7e7bcb1d,1.0,High Risk
user_7e822eff,1.0,High Risk
user_7e8fa341,1.0,High Risk
user_7e9310be,0.9737188409974868,High Risk
user_7e9bb75f,0.9823135244443663,High Risk
user_7ea06959,1.0,High Risk
user_7eb746d6,1.0,High Risk
user_7eb87ab9,1.0,High Risk
user_7ebf008e,1.0,High Risk
user_7ec3f27c,1.0,High Risk
user_7ed6d9b7,1.0,High Risk
user_7edd8f36,1.0,High Risk
user_7ee34161,1.0,High Risk
user_7ef09a12,1.0,High Risk
user_7ef129c8,1.0,High Risk
user_7ef17812,1.0,High Risk
user_7ef19240,1.0,High Risk
user_7ef493d7,1.0,High Risk
user_7f0a8701,1.0,High Risk
user_7f1c076a,1.0,High Risk
user_7f248f45,1.0,High Risk
user_7f2a37f6,1.0,High Risk
user_7f2ef1a5,1.0,High Risk
user_7f340272,0.9988824321114717,High Risk
user_7f46e5da,1.0,High Risk
user_7f4d8add,0.9807259647224824,High Risk
user_7f4fc57d,0.9503907466034185,High Risk
user_7f51c415,1.0,High Risk
user_7f52ae15,1.0,High Risk
user_7f5a40e9,1.0,High Risk
user_7f6d5afb,1.0,High Risk
user_7f7f3d1a,1.0,High Risk
user_7f80bf51,0.9399494665513565,High Risk
user_7f83baba,1.0,High Risk
user_7f86f85c,1.0,High Risk
user_7f8908c6,1.0,High Risk
user_7f8a0481,0.9901613150967676,High Risk
user_7f8b6ec5,0.973481149673922,High Risk
user_7f8dea95,1.0,High Risk
user_7f8ed7bc,1.0,High Risk
user_7f91eb6b,0.8967874745647718,High Risk
user_7f9698aa,1.0,High Risk
user_7f98f5cf,1.0,High Risk
user_7fa5cfa3,0.9913734460120128,High Risk
user_7fac9dbf,1.0,High Risk
user_7fb8c2cd,1.0,High Risk
user_7fb9b519,1.0,High Risk
user_7fc1a525,1.0,High Risk
user_7fc4379b,0.96737240098532,High Risk
user_7fc9d2af,0.9988824321114717,High Risk
user_7fdd4e96,1.0,High Risk
user_7fea675a,1.0,High Risk
user_7feafa5b,0.9982959922742637,High Risk
user_7feef886,0.9864164881428488,High Risk
user_7ff515e9,1.0,High Risk
user_7ffd6444,1.0,High Risk
user_80011b88,1.0,High Risk
user_80053f7c,1.0,High Risk
user_800db1ca,1.0,High Risk
user_8034157a,1.0,High Risk
user_80369d9b,1.0,High Risk
user_8038c263,0.9953983570217759,High Risk
user_80451b8e,1.0,High Risk
user_80454eab,1.0,High Risk
user_80471941,0.1218768093922722,Low Risk
user_804b045d,1.0,High Risk
user_804c9a5e,1.0,High Risk
user_805396b2,0.9514791054272201,High Risk
user_805cf434,1.0,High Risk
user_8061f5b2,0.9922677475898334,High Risk
user_8065b168,1.0,High Risk
user_806a70ae,4.864293267536129e-05,Low Risk
user_807481b9,1.0,High Risk
user_8074b235,1.0,High Risk
user_809054a7,0.9908905524006195,High Risk
user_80914e7d,1.0,High Risk
user_8092e9dc,1.0,High Risk
user_809391fa,0.9814241163334974,High Risk
user_8097479e,1.0,High Risk
user_80a697c5,1.0,High Risk
user_80aa5855,1.0,High Risk
user_80b6ea15,1.0,High Risk
user_80b95587,0.9647625289426892,High Risk
user_80bbbffb,0.992088330904607,High Risk
user_80cf9bc4,1.0,High Risk
user_80e43624,1.0,High Risk
user_80eec6ae,1.0,High Risk
user_80f84ee6,1.0,High Risk
user_80fd23e9,0.0043453422376861115,Low Risk
user_80ff005a,1.0,High Risk
user_8104fae2,1.0,High Risk
user_810b1837,1.0,High Risk
user_810bfe33,1.0,High Risk
user_8111b2ed,1.0,High Risk
user_811a0ce9,1.0,High Risk
user_812108b0,1.0,High Risk
user_812982b2,1.0,High Risk
user_812b4ca5,1.0,High Risk
user_8133dd9b,0.9952707049048513,High Risk
user_81385b91,0.0018740912040843222,Low Risk
user_814e30a1,0.9917033031621019,High Risk
user_8158abff,1.0,High Risk
user_8159462e,1.0,High Risk
user_815b391f,1.0,High Risk
user_816a517b,1.0,High Risk
user_8173deb1,1.0,High Risk
user_817e1c21,0.0010723853930782086,Low Risk
user_817f04b6,0.9910499619579001,High Risk
user_8185578d,0.9956340467648152,High Risk
user_81905d9d,1.0,High Risk
user_81ace8af,1.0,High Risk
user_81afbdc6,0.98497176698718,High Risk
user_81b27947,0.99,High Risk
user_81b4555e,0.004595080938184344,Low Risk
user_81b85d89,0.0,
user_81cde620,1.0,High Risk
user_81cea915,1.0,High Risk
user_81d51ab3,1.0,High Risk
user_81d84df6,0.8669139838777637,High Risk
user_81e8e093,0.9889744178309795,High Risk
user_81fdaeb6,1.0,High Risk
user_81fe3b1e,1.0,High Risk
user_820a04e8,1.0,High Risk
user_820a8d29,0.9131121429459018,High Risk
user_820e1ac4,1.0,High Risk
user_820f417a,0.9716637754348603,High Risk
user_821101cc,1.0,High Risk
user_8213d78c,1.0,High Risk
user_8213f451,1.0,High Risk
user_82173c3f,1.0,High Risk
user_821e7038,1.0,High Risk
user_8224ffb2,1.0,High Risk
user_823d53c2,1.0,High Risk
user_823e5ab0,1.0,High Risk
user_8243ed05,1.0,High Risk
user_82476ff8,1.0,High Risk
user_824a2323,0.9894251517608419,High Risk
user_824d68a4,1.0,High Risk
user_82513281,1.0,High Risk
user_82651b10,1.0,High Risk
user_8269ee5d,0.9934785579823853,High Risk
user_826c44f3,1.0,High Risk
user_826d0809,1.0,High Risk
user_8287200a,1.0,High Risk
user_82909944,1.0,High Risk
user_8298e61b,1.0,High Risk
user_829c248a,1.0,High Risk
user_829d6a4b,1.0,High Risk
user_82a1f0af,0.9806290400958368,High Risk
user_82a216f2,1.0,High Risk
user_82a74cd2,1.0,High Risk
user_82b5d2c6,0.996129633691599,High Risk
user_82b9d13f,0.024851492016055486,Low Risk
user_82c04745,1.0,High Risk
user_82c9357d,1.0,High Risk
user_82d1f7f7,1.0,High Risk
user_82da19a5,1.0,High Risk
user_82de1ca4,0.9908905524006195,High Risk
user_82e37e96,1.0,High Risk
user_82ef023f,1.0,High Risk
user_82f444f8,0.16983133387333813,Low Risk
user_831162ee,1.0,High Risk
user_83150bae,1.0,High Risk
user_8318c12b,1.0,High Risk
user_83197cd4,0.9988824321114717,High Risk
user_832a5f95,0.9953983570217759,High Risk
user_8334dc6c,1.0,High Risk
user_83350f3e,1.0,High Risk
user_8336183e,0.0368131700229934,Low Risk
user_833baaae,1.0,High Risk
user_833e20ca,1.0,High Risk
user_83441da8,1.0,High Risk
user_834601a5,1.0,High Risk
user_8363ecfb,1.0,High Risk
user_836b27f2,1.0,High Risk
user_83741821,1.0,High Risk
user_83787cfe,1.0,High Risk
user_837bf118,1.0,High Risk
user_838d5bcc,1.0,High Risk
user_838f1a66,0.0031390296966421856,Low Risk
user_839328e9,1.0,High Risk
user_83952dbf,1.0,High Risk
user_83953e5d,1.0,High Risk
user_83a0bdcb,0.9914963855421687,High Risk
user_83a15d9d,0.9909136719755766,High Risk
user_83b10415,1.0,High Risk
user_83c889ad,0.9876076300412245,High Risk
user_83ce629d,1.0,High Risk
user_83ddd798,1.0,High Risk
user_83e51f8d,0.9898673473086917,High Risk
user_83f6a435,1.0,High Risk
user_83f77eae,1.0,High Risk
user_83f792f1,0.05255698622932546,Low Risk
user_83fc8ad1,1.0,High Risk
user_83fcbafa,1.0,High Risk
user_840982e3,1.0,High Risk
user_8418ec83,1.0,High Risk
user_8423cc09,1.0,High Risk
user_8424ec7d,1.0,High Risk
user_842d8269,1.0,High Risk
user_8434d56e,1.0,High Risk
user_843c7152,0.9860925114130821,High Risk
user_843d2dc2,1.0,High Risk
user_843f38ff,0.9919003901767272,High Risk
user_84429002,0.0014675024035365847,Low Risk
user_8444b4fc,1.0,High Risk
user_8445d3c5,0.9616458721974647,High Risk
user_8446cccd,1.0,High Risk
user_845cdb4b,1.0,High Risk
user_8465e92e,1.0,High Risk
user_846ef4d0,1.0,High Risk
user_8471ea5a,1.0,High Risk
user_8489a23b,1.0,High Risk
user_8490b1f0,1.0,High Risk
user_8493246a,1.0,High Risk
user_8494211b,1.0,High Risk
user_84946409,1.0,High Risk
user_84a2c67f,1.0,High Risk
user_84af27fc,0.9753208650709795,High Risk
user_84b47d2f,1.0,High Risk
user_84b7d30d,0.9988824321114717,High Risk
user_84b8869b,1.0,High Risk
user_84bbde3b,1.0,High Risk
user_84bbfb78,1.0,High Risk
user_84be70cc,0.994028259582029,High Risk
user_84be8277,1.0,High Risk
user_84c0a22d,0.9739622613989077,High Risk
user_84c887b0,1.0,High Risk
user_84d7d464,1.0,High Risk
user_84db06a7,1.0,High Risk
user_84e663a0,0.9608092067851038,High Risk
user_84ea5fed,1.0,High Risk
user_84ee3ab9,1.0,High Risk
user_84f4aece,1.0,High Risk
user_84f9dabb,1.0,High Risk
user_85008a28,1.0,High Risk
user_85035004,0.9949929057888762,High Risk
user_8518699a,0.9929108075532342,High Risk
user_852acc8a,1.0,High Risk
user_853bc0f9,0.9762213178841163,High Risk
user_8550015a,1.0,High Risk
user_855296bf,1.0,High Risk
user_85562907,1.0,High Risk
user_8556bff7,1.0,High Risk
user_85610648,1.0,High Risk
user_85661e96,0.09319512540915977,Low Risk
user_8568f762,1.0,High Risk
user_856b182c,0.052644718528638466,Low Risk
user_856fa107,1.0,High Risk
user_8570ce5c,1.0,High Risk
user_8578fab7,1.0,High Risk
user_8579d3d9,1.0,High Risk
user_858f257a,0.9919003901767272,High Risk
user_858f7fa7,1.0,High Risk
user_8590eaf7,0.9927908972054257,High Risk
user_8590fca4,0.9876332234067102,High Risk
user_85acfe39,1.0,High Risk
user_85afa774,0.9695077438224945,High Risk
user_85b9adb8,1.0,High Risk
user_85c4e44f,1.0,High Risk
user_85c5a1dc,0.9962155495978553,High Risk
user_85c69e1d,1.0,High Risk
user_85d4642f,1.0,High Risk
user_85e0e457,1.0,High Risk
user_85e2e366,0.9710144773236873,High Risk
user_85e5a874,0.0002142928447042381,Low Risk
user_85ec09a4,1.0,High Risk
user_85f4f979,1.0,High Risk
user_85f8f9d0,0.9640737828821538,High Risk
user_85fcd1e7,1.0,High Risk
user_861177e1,1.0,High Risk
user_8616a80f,1.0,High Risk
user_862562ee,1.0,High Risk
user_862aba01,1.0,High Risk
user_862b3aae,1.0,High Risk
user_862f59fc,1.0,High Risk
user_8630106e,1.0,High Risk
user_8631664d,1.0,High Risk
user_86345c2b,1.0,High Risk
user_863598e3,1.0,High Risk
user_8638b25e,1.0,High Risk
user_8639ccfe,1.0,High Risk
user_86432fe0,1.0,High Risk
user_864a1f49,1.0,High Risk
user_8654e756,1.0,High Risk
user_8660c1ed,1.0,High Risk
user_8661dd88,1.0,High Risk
user_86734836,1.0,High Risk
user_867c5df1,1.0,High Risk
user_867e56cc,0.9988824321114717,High Risk
user_867f50ac,0.004179692325657234,Low Risk
user_86815442,1.0,High Risk
user_86906072,1.0,High Risk
user_8695f352,1.0,High Risk
user_86967903,1.0,High Risk
user_86a3e2e7,0.9478062889957934,High Risk
user_86aae86c,0.9911018658598084,High Risk
user_86abc3b2,1.0,High Risk
user_86bbceec,1.0,High Risk
user_86c3b99a,1.0,High Risk
user_86c4c688,1.0,High Risk
user_86c874c2,1.0,High Risk
user_86c89cbb,1.0,High Risk
user_86d19788,1.0,High Risk
user_86da1d0f,1.0,High Risk
user_86e1e69c,1.0,High Risk
user_86e2572c,1.0,High Risk
user_86e7f715,1.0,High Risk
user_86ee1f0a,1.0,High Risk
user_86f16556,1.0,High Risk
user_86f236c6,1.0,High Risk
user_86f75324,0.9567849660876908,High Risk
user_86f99ec6,0.9922677475898334,High Risk
user_86fcb977,1.0,High Risk
user_8700e852,1.0,High Risk
user_87021f27,1.0,High Risk
user_8703f4d5,0.9807259647224824,High Risk
user_87096250,1.0,High Risk
user_871b0a01,1.0,High Risk
user_871cf62a,1.0,High Risk
user_872169b6,0.9945961258709134,High Risk
user_8722a3f7,1.0,High Risk
user_872bd76b,1.0,High Risk
user_873870ed,1.0,High Risk
user_873956fa,0.9820352555218793,High Risk
user_873c2d44,1.0,High Risk
user_87411662,1.0,High Risk
user_8750c7d6,0.9945961258709134,High Risk
user_875139dc,0.996129633691599,High Risk
user_876182a7,1.0,High Risk
user_8761fc7d,1.0,High Risk
user_876676fb,0.9923829052449817,High Risk
user_87696a09,1.0,High Risk
user_877155bc,0.99392180502928,High Risk
user_8772d4a2,0.949154687811798,High Risk
user_8775d1d8,1.0,High Risk
user_877e452b,1.0,High Risk
user_8781eca2,1.0,High Risk
user_87820b19,0.022852677406417846,Low Risk
user_8782d91b,0.0,
user_8787e9c3,0.8421982861413576,High Risk
user_87969f10,1.0,High Risk
user_87a41d95,0.14623029939909382,Low Risk
user_87ac682e,1.0,High Risk
user_87b44b77,1.0,High Risk
user_87b95768,1.0,High Risk
user_87bdbba0,1.0,High Risk
user_87be0ffc,0.9321264124952283,High Risk
user_87c0544d,1.0,High Risk
user_87c0eca2,0.0002142928447042381,Low Risk
user_87c16297,1.0,High Risk
user_87d49f1c,1.0,High Risk
user_87dbf6da,1.0,High Risk
user_87de37dc,1.0,High Risk
user_87deaaf9,0.9182779821867666,High Risk
user_87e569cb,1.0,High Risk
user_87e83177,1.0,High Risk
user_87ec1421,1.0,High Risk
user_87f8edd0,1.0,High Risk
user_87fc08c3,1.0,High Risk
user_87fd58a3,1.0,High Risk
user_8815517b,1.0,High Risk
user_881a680c,0.0,
user_881e5c98,1.0,High Risk
user_88207804,1.0,High Risk
user_8830dd06,0.9988824321114717,High Risk
user_883cebf1,0.9737452733937307,High Risk
user_88454b8c,1.0,High Risk
user_884e2526,1.0,High Risk
user_886907f2,1.0,High Risk
user_8872bcfb,1.0,High Risk
user_8878897c,1.0,High Risk
user_8878c1e3,0.0009554318209118524,Low Risk
user_888ad459,1.0,High Risk
user_888dd4a6,0.9958467694480404,High Risk
user_888f3f97,1.0,High Risk
user_88a22bfe,1.0,High Risk
user_88a4a2a4,1.0,High Risk
user_88a55348,1.0,High Risk
user_88a5c256,1.0,High Risk
user_88a9d796,0.9914963855421687,High Risk
user_88af96e2,0.0004437599431337372,Low Risk
user_88b1afa3,1.0,High Risk
user_88b31d54,0.9816010670054517,High Risk
user_88b66dd1,0.9482941213492806,High Risk
user_88bcbeac,1.0,High Risk
user_88c66d74,1.0,High Risk
user_88c7d262,0.9962155495978553,High Risk
user_88dd41d2,1.0,High Risk
user_88e53bd8,1.0,High Risk
user_88f51434,1.0,High Risk
user_88f7f414,0.9908702260453385,High Risk
user_88f8fa8c,1.0,High Risk
user_88fab07f,0.9262473884044258,High Risk
user_88fcab44,0.9119947881287247,High Risk
user_8906e493,1.0,High Risk
user_8908e728,1.0,High Risk
user_890c19b9,1.0,High Risk
user_890f48b9,0.0009253845268672125,Low Risk
user_891fcc2c,0.9515781987355335,High Risk
user_891fecb0,1.0,High Risk
user_8923944e,1.0,High Risk
user_892ba78d,0.9988824321114717,High Risk
user_8930b462,1.0,High Risk
user_8932254b,1.0,High Risk
user_8932d3eb,1.0,High Risk
user_893c21bf,1.0,High Risk
user_893cdaf5,0.9619584461931207,High Risk
user_8941385e,1.0,High Risk
user_8944c2f9,1.0,High Risk
user_89455d17,1.0,High Risk
user_895a5e63,1.0,High Risk
user_895bd91c,0.99,High Risk
user_896014a3,1.0,High Risk
user_8963d01f,1.0,High Risk
user_8963e645,1.0,High Risk
user_89657017,1.0,High Risk
user_8974d15a,1.0,High Risk
user_8976181e,1.0,High Risk
user_897f58c1,1.0,High Risk
